SOLVER,BENCHMARK,DESC,STATUS
ZipRewrite,nat/add_s_zero_mix_15/32,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/33,,SOLVED
ZipRewrite,nat/add_s_zero_mix_15/34,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/35,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/36,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/37,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/38,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/39,,SOLVED
ZipRewrite,nat/add_s_zero_mix_15/4,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/40,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/41,,SOLVED
ZipRewrite,nat/add_s_zero_mix_15/42,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/43,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/44,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/45,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/46,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/47,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/48,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/49,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/5,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/6,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/7,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/8,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/9,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/0,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/1,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/10,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/11,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/12,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/13,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/14,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/15,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/16,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/17,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/18,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/19,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/2,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/20,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/21,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/22,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/23,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/24,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/25,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/26,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/27,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/28,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/29,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/3,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/30,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/31,,SOLVED
ZipRewrite,nat/add_mix_4var_5occ/32,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/33,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/34,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/35,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/36,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/37,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/38,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/39,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/4,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/40,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/41,,SOLVED
ZipRewrite,nat/add_mix_4var_5occ/42,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/43,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/44,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/45,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/46,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/47,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/48,,SOLVED
ZipRewrite,nat/add_mix_4var_5occ/49,,SOLVED
ZipRewrite,nat/add_mix_4var_5occ/5,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/6,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/7,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/8,,FAILED
ZipRewrite,nat/add_mix_4var_5occ/9,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/0,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/1,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/10,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/11,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/12,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/13,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/14,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/15,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/16,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/17,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/18,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/19,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/2,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/20,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/21,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/22,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/23,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/24,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/25,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/26,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/27,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/28,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/29,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/3,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/30,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/31,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/32,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/33,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/34,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/35,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/36,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/37,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/38,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/39,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/4,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/40,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/41,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/42,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/43,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/44,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/45,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/46,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/47,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/48,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/49,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/5,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/6,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/7,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/8,,FAILED
ZipRewrite,nat/leq_1var_4_5occ/9,,FAILED
ZipRewrite,nat/leq_1var_2_3occ/0,,FAILED
ZipRewrite,nat/leq_1var_2_3occ/1,,FAILED
ZipRewrite,nat/leq_1var_2_4occ/0,,SOLVED
ZipRewrite,nat/leq_1var_2_4occ/1,,SOLVED
ZipRewrite,nat/leq_1var_2_4occ/2,,SOLVED
ZipRewrite,nat/leq_1var_2_4occ/3,,SOLVED
ZipRewrite,nat/leq_1var_2_4occ/4,,SOLVED
ZipRewrite,nat/add_assoc_3var/0,,SOLVED
ZipRewrite,nat/mul_assoc_3var/0,,FAILED
ZipRewrite,nat/add_comm/0,,SOLVED
